cbsacode,factor,k,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_m_eigs,FsAMI,beta,p_value,CI_lower,CI_upper,AIC,BIC,AICc,CV_RMSE_final,LASSO_R2_unused,LASSO_n_eigs_unused
11220.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.02399582269925027,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11360.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.01623998082943956,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11380.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.03153367420190456,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11420.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.03752090365958338,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11460.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.03047924308478045,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11500.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.01552605350626024,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11540.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.0035152576383907785,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11580.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.016950745920016885,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11620.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.02217576909178831,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11680.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,3.764005674611326e-05,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11700.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.006613949384028928,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11740.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.02441659857056422,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11820.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.029955125236984514,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11860.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.015642279965947026,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
