cbsacode,factor,k,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_m_eigs,FsAMI,beta,p_value,CI_lower,CI_upper,AIC,BIC,AICc,CV_RMSE_final,LASSO_R2_unused,LASSO_n_eigs_unused
11700.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.007256210563095777,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
11740.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.024758658631336417,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
11820.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.029721306507301648,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
11860.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.010668853425219282,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
11900.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.02115300328912273,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
11940.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.023849434485252452,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
11980.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.0284419390320938,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12020.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.030728869977030726,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12060.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.0044572390882366975,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12100.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.012371031236005692,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
