factor,cbsacode,adf_p_original,adf_p_final,detrend_applied
unemployment,26420,0.2277122327327653,0.19003309314917016,linear
unemployment,26580,0.16182972862400913,0.04298616139753607,linear
unemployment,26900,0.4240944569786445,0.28727941287704917,linear
unemployment,28140,0.9940980744494203,0.12047959980207806,linear
unemployment,28940,0.6361900808582501,7.481481582259147e-06,linear
unemployment,30700,0.9874119450354218,0.9589073018849346,linear
unemployment,30780,1.0,0.12044215710866096,linear
unemployment,31080,0.3435131334384425,0.33896104233436825,linear
unemployment,31140,0.004772045916529305,0.004772045916529305,no
unemployment,32820,1.0766368530016203e-05,1.0766368530016203e-05,no
unemployment,33340,0.2389399958639455,0.1049051079378589,linear
unemployment,33460,0.015400721943597229,0.015400721943597229,no
unemployment,34980,0.7590893194214017,0.7582425143173178,linear
unemployment,35380,0.7268865653427392,8.062605608772395e-06,linear
unemployment,35620,0.001714168072874779,0.001714168072874779,no
unemployment,36260,0.9523150160183128,1.2821075255462567e-05,linear
unemployment,36420,0.5243274774751886,0.21584107379661832,linear
unemployment,36540,0.41366553946351875,0.1182234585932504,linear
unemployment,37980,0.011806190967223951,0.011806190967223951,no
unemployment,38060,0.9370164635747961,0.9286124076811152,linear
unemployment,38300,0.6462453568624904,0.5069235544267049,linear
unemployment,38860,0.25355233521856113,0.13946323318689596,linear
unemployment,38900,1.0,0.9749959951720052,linear
unemployment,39300,0.32096951035786697,0.21980981574572755,linear
unemployment,39340,0.9890178192685598,8.750295991643522e-15,linear
unemployment,39660,0.00022154765274028053,0.00022154765274028053,no
unemployment,39900,0.9917613034347847,0.9914107928319028,linear
unemployment,40060,0.00012485583735309381,0.00012485583735309381,no
unemployment,41180,0.993387270898153,0.005999078069348821,linear
unemployment,41620,0.832214523424939,9.174202157009339e-08,linear
unemployment,41700,0.44244084814810186,0.2544977471647025,linear
unemployment,42660,0.9990880693979224,0.5404198215299802,linear
unemployment,43580,0.5279043441848741,0.294393032675641,linear
unemployment,43620,0.2627793150901355,0.018269345534936293,linear
unemployment,44060,0.998883045700539,0.23683869875680136,linear
unemployment,44140,0.20698367016201374,0.18866469923917617,linear
unemployment,45780,0.7493559631270037,0.766006974669668,linear
unemployment,45820,0.013402739943143652,0.013402739943143652,no
unemployment,46140,0.2683304912944543,0.10681081734728815,linear
unemployment,47260,0.1259139852066204,0.18862321289739115,linear
unemployment,48620,1.0,4.48945295960055e-06,linear
unemployment,49340,0.3292249568443135,0.25864733817238184,linear
