Year,cbsacode,Sample_Size,Data_value,Data_value_unit,v051_rawvalue,v052_rawvalue,v009_rawvalue,v011_rawvalue,v049_rawvalue,v060_rawvalue,v070_numerator,v069_numerator,v023_numerator,v082_numerator,v062_numerator,v063_rawvalue,v067_numerator,v045_rawvalue,gdp,Park_Area_Acres,Weighted_RESP,noise70n,noise80n,noise90n
2014,41180,6015,20.03,%,2795794.0,649870.0000529122,446242.3734348494,656667.7339841396,453341.1572718521,216947.189994458,540995.0,510038.0,106543.99999999999,226455.0,0.0,785221.0,1087321.0,5533.5,157027676.0,78780.67265,0.264890306,20154.2488024052,3468.876828158172,248.6262044459522
2012,41180,5790,16.909999999999997,%,2804590.0,669882.4649999999,454221.1580378426,653786.974588,428012.57978197536,204520.34483999998,0.0,498484.0,142319.0,225674.0,421.0,766696.0,1084227.0,4782.299999999999,148184150.0,78780.67265,0.264890306,20154.2488024052,3468.876828158172,248.6262044459522
2016,41180,6855,20.480000000000004,%,2806207.0,638869.0000111207,393845.23899846454,648460.203997008,373645.312998484,224984.30799870504,531256.0,518739.99999999994,91671.99999999999,222037.0,4341.0,827093.0,1093596.0,5547.60431961,162345091.0,78780.67265,0.264890306,20154.2488024052,3468.876828158172,248.6262044459522
2021,41180,8535,21.540000000000003,%,2803228.0,616120.0000679124,414203.14127265837,701441.9329790209,472845.9897024855,240300.17399267326,516153.0,535424.0,49056.0,172642.0,6145.0,985584.0,1145968.0,6347.400000000001,193603730.0,78780.67265,0.264890306,20154.2488024052,3468.876828158172,248.6262044459522
2021,41620,1742,25.44,%,1232696.0,332376.99994546623,100476.98504070763,241374.60201434,122527.76492630207,65179.518003837846,141917.0,256745.0,16952.0,55704.0,5961.0,160137.0,462288.99999999994,741.2,122800072.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2022,41620,1618,26.96,%,1240029.0,329115.00001255627,85376.45499887882,282240.58499625087,128888.30347352044,84613.23999882508,0.0,264608.0,34258.0,55536.0,6291.0,158395.0,457182.99999999994,691.2,137131769.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2015,41620,1834,22.44,%,1140483.0,329356.00000954955,89559.58999892826,202899.3879975849,96939.80999886472,56798.16599931875,124645.0,223591.0,25852.0,70770.0,3388.0,121116.0,401670.0,565.9,79804273.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2013,41620,2212,22.67,%,1108311.0,325148.99995402124,92734.70900543002,193779.4400113519,94610.22200555648,53195.659003113666,0.0,211820.0,37662.0,66645.0,544.0,117885.0,394991.0,555.7,71726089.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2020,41620,1676,23.62,%,1222540.0,335695.999560078,85154.04507839853,221798.38010862537,138380.51617560437,61490.948029861844,150029.0,250358.0,19911.999999999996,73998.0,5805.0,147203.0,447567.99999999994,756.2,108559929.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2019,41620,1846,24.1,%,1203105.0,334720.9999810795,82321.28388604835,220070.81800458056,138833.91306076123,62917.30800127991,129248.99999999999,246474.0,20372.0,74289.0,5123.0,143594.0,439091.99999999994,712.1,107992293.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2012,41620,2076,22.59,%,1093324.0,321657.384,93039.828584,190951.29167000004,95724.519799,52420.99215700001,0.0,207150.0,43620.0,64819.0,724.0,117205.0,391687.0,510.79999999999995,69432206.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2016,41620,1336,21.41,%,1153340.0,330555.9999803846,82802.96300195817,208899.49300490817,116189.71200278954,60724.61200145258,131173.0,229036.0,22544.0,72353.99999999999,3805.0,126729.0,408242.0,593.27016518,85636361.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2017,41620,1576,23.77,%,1170266.0,332804.0000092072,77964.84096561556,215331.98999766738,127337.99048897235,61127.943999338975,127256.00000000001,235611.0,20728.0,73950.0,4182.0,133487.0,416877.99999999994,631.7,91954184.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2011,41620,2366,22.69,%,1093324.0,321657.384,96050.776218,184725.62101100004,97495.00952100001,53547.87182400001,0.0,214838.0,37142.0,64846.0,724.0,121035.0,394651.0,479.90000000000003,66039322.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2018,41620,1708,23.86,%,1186187.0,334727.0000442497,80686.9922104604,215842.07398877718,136150.0007195191,62297.47799676056,138187.0,240455.00000000003,20303.999999999996,73509.0,4662.0,133079.0,426581.0,688.0000000000001,99939694.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2014,41620,2422,22.03,%,1123712.0,327885.99996848917,87867.53700346123,197979.49500780378,95112.05000377215,54929.015002161956,130090.0,217017.0,31986.0,70623.0,0.0,120670.0,398507.0,567.4000000000001,75499946.0,10869.05833,0.278816014,9708.835653884851,1956.7748131857861,52.39034274911184
2018,41700,968,16.92,%,2429609.0,621691.0000941254,246495.06066270228,502685.11597461347,346405.6696545948,170668.2569914049,370930.0,403547.0,42589.0,216806.0,3330.0,507810.0,844796.0,2467.2999999999997,127358284.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2016,41700,680,13.57,%,2328652.0,601791.9999256656,229990.2800098781,492031.9610208878,315156.895013525,210707.43000923758,338550.0,384039.0,50422.0,206707.0,2940.0,473905.0,800446.0,2876.4080551,116812458.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2014,41700,3128,14.86,%,2234003.0,584739.0000278086,278757.58324959956,481766.9609918404,316782.41773833043,154831.66499740435,335232.0,362906.0,66367.0,195759.0,0.0,445616.0,766676.0,2456.5999999999995,107465690.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2022,41700,2456,26.47,%,2590732.0,639586.00005475,281247.58199215616,698844.2379804752,370051.3638168831,265711.7149925829,0.0,446364.99999999994,86962.0,177578.0,4582.0,584004.0,895864.9999999999,2089.9,167149047.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2017,41700,1016,21.35,%,2384075.0,612614.0000660357,232764.82823540107,490502.07598191017,299147.19523845287,161019.5069940788,340864.0,394974.0,42059.0,212385.0,3131.0,488297.0,822497.0,2328.1000000000004,118925671.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2019,41700,936,18.53,%,2473974.0,629757.0000674573,251417.16762288258,526981.5159809001,353403.4575268585,176787.39299350424,362740.0,414345.0,40639.0,216490.0,3508.0,514463.99999999994,866394.0,2593.0,133955162.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2015,41700,984,15.07,%,2277550.0,593070.0000611347,284633.92699009203,504649.00098164205,323551.98804681527,161182.180994155,329422.0,371805.0,62768.0,200723.0,2763.0,466648.0,781142.0,2739.5,114080346.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2021,41700,1152,23.4,%,2550960.0,635485.9999035862,283413.9878357505,583639.296029032,343419.11930993805,189213.63800936763,382458.0,436285.0,37295.0,178632.0,4174.0,575145.0,907110.0,2705.7999999999997,146723375.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2011,41700,1792,16.74,%,2072128.0,570619.917,269061.1796365873,387640.783886,296077.15330459055,123714.156627,0.0,317958.0,64985.00000000001,185297.0,766.0,429837.0,691010.0,1817.0,89404113.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2012,41700,1088,15.980000000000002,%,2072128.0,570619.917,258143.067162729,424857.917988,291674.0305776777,130969.44884800001,0.0,336666.0,72505.0,187544.0,766.0,428605.0,733716.0,2184.1,93583438.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2013,41700,1408,17.77,%,2194927.0,583610.9999191199,263207.0434442857,456130.3560227798,311892.48060785484,140419.31900680476,0.0,349858.0,75319.0,191388.0,610.0,427259.0,748581.0,2229.8,100217414.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2020,41700,1000,18.58,%,2518036.0,634201.99952191,273414.174530489,552396.3881335639,374911.0701020276,164134.6660388886,411050.0,426131.99999999994,39332.0,215717.0,3897.0,529647.0,887314.0,2814.4,134485499.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087
2014,42660,802,20.08,%,3552157.0,793220.9999593704,372618.51000578457,712420.3890106505,492900.8560065416,216339.7000036715,466057.0,755525.0,140774.0,206822.0,0.0,193554.0,1197319.0,1085.6,301742291.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2011,42660,1033,19.377095837366895,%,3407848.0,776579.462,408570.69221600005,654705.49796,454366.434149,194340.28725599998,0.0,734710.0,163563.0,203069.0,1786.0000000000002,194930.0,1170315.0,1051.7,250181331.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2018,42660,922,23.01,%,3798902.0,827653.0000211518,336599.9383935599,747560.4109914405,571958.782097937,229480.2829974352,439352.0,824089.0,91023.0,213961.0,12973.0,228801.0,1273090.0,1249.8,399817392.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2016,42660,999,19.45,%,3671478.0,811923.0000140959,351801.00099644833,729430.3439934762,578218.59099794,218247.15099844863,450400.0,782530.0,101298.0,213913.0,10749.0,208025.0,1222520.0,1124.51665263,337882943.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2012,42660,1376,22.042412790697675,%,3407848.0,776579.462,391968.255568,672386.37598,459414.163313,192523.844138,0.0,731167.0,175897.0,205945.0,1786.0000000000002,185984.0,1179379.0,1062.8,268052192.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2020,42660,913,21.74,%,3939363.0,846676.0005000441,341730.27031276916,785950.2048530396,598250.894502801,244663.67095392072,448883.0,889012.0,81595.0,211799.0,16314.999999999998,256940.0,1328648.0,1393.6,438754305.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2021,42660,946,22.420000000000005,%,3979845.0,846179.0000808577,371790.6982029101,818733.2279809267,582352.3406460497,267700.18699370034,448516.0,915525.0,71906.0,156250.0,17606.0,270236.0,1354325.0,1466.7,483612964.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2022,42660,2019,22.49,%,4018598.0,846889.9999011182,388740.337010302,825792.79202334,591798.5282548971,268004.86600770557,0.0,948882.0,177107.0,151067.0,19502.0,276445.0,1322644.0,1571.6,515993289.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2015,42660,1188,19.73,%,3610105.0,804575.0000278489,378761.4119975277,713709.756994693,501305.81599450664,218460.65799837233,436593.0,765228.0,113028.0,210078.0,9785.0,196841.0,1204464.0,1125.2,321473419.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2019,42660,936,23.06,%,3867046.0,836517.9998379778,343278.5482942934,776922.4130406464,583375.4872753954,235728.7000124521,423190.0,855328.0,85257.0,211706.0,14093.0,240951.0,1300954.0,1356.8,429484881.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2013,42660,889,23.32,%,3500026.0,786733.9999268416,382424.6280088108,693307.7980167498,480084.84101354866,198457.38600467832,0.0,743390.0,163248.0,207157.0,1838.0,187577.0,1188924.0,1023.9999999999999,283436747.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2017,42660,908,21.55,%,3733580.0,817030.0000511487,340424.83977639064,740466.4319905923,598498.5758569892,233489.69899723455,421783.0,802435.0,96535.0,216039.0,11843.0,218037.0,1248684.0,1172.8000000000002,368193333.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914
2013,43580,543,14.79,%,138073.0,37108.00000035,23214.99699989351,31570.72699987894,19958.097999931902,8843.2329999583,0.0,19068.0,4359.0,11598.0,20.0,156671.0,54273.0,701.2,7048864.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2012,43580,546,16.85,%,138071.0,38040.167,23466.172212,31262.144193,19888.11504,8757.481788000001,0.0,18846.0,5016.0,11227.0,9.0,151165.0,53406.0,792.1000000000001,7003792.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2015,43580,453,17.61,%,137906.0,36584.000000781205,22263.745999776405,32024.579999758305,20087.271999824967,9384.083999922474,26330.0,19413.0,3639.0,12897.0,169.0,158140.0,54925.0,740.4000000000001,7724154.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2016,43580,411,16.0,%,138150.0,36494.0000006336,19259.095999883444,34002.92999979838,20246.81799986609,9734.023999944995,26028.0,19440.0,3466.0,12444.0,183.0,167971.0,55815.0,989.2892428600001,8003948.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2011,43580,699,19.75,%,138071.0,38040.167,25196.027418000005,30199.204962,19592.597223,8738.380583999999,0.0,19292.0,4009.0,11633.0,9.0,148704.0,53158.0,725.0,7105171.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2014,43580,555,16.49,%,138096.0,36774.9999984973,22259.25700038778,31709.354000446183,20086.613000321755,9244.946000141083,27823.0,19594.0,3924.0,11882.0,0.0,154517.0,54953.0,698.7,7264579.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2021,43580,894,16.12,%,139065.0,36418.0000009948,20040.64272644738,35997.99199966689,21552.881647694914,10302.4099999025,25984.0,20915.999999999996,2246.0,9607.0,282.0,203339.0,56911.0,1407.9,9846549.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2017,43580,504,20.36,%,138472.0,36580.9999992026,18201.743646389175,34730.87300029116,18983.66500213629,10056.649000075475,25407.0,19677.0,2748.0,12899.0,222.0,174306.0,56776.0,1143.4,7930961.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2020,43580,456,16.61,%,138241.0,36249.999964040006,17996.683478653373,35960.30201210271,18870.010381495395,10041.590003344494,26401.0,20634.0,2006.0,13244.0,284.0,196279.0,57361.0,1292.8,8730577.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2022,43580,507,16.6,%,139400.0,36603.000003021996,18207.210999464205,40345.84099881304,22056.84521089659,10824.354999681605,0.0,21504.0,3803.9999999999995,8953.0,291.0,204347.0,57094.0,1565.9,10664298.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2019,43580,378,13.47,%,137644.0,36196.9999976487,16999.820540889574,35846.53900079071,19371.217342897155,10118.454000228256,25693.0,20028.0,2463.0,13347.0,271.0,188683.0,57035.0,1307.1,8632669.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2018,43580,360,13.06,%,138178.0,36538.9999958979,17037.158612189007,35056.73500142404,19403.035423004363,10146.482000406304,26881.0,19854.0,2743.0,12942.0,252.0,180066.0,57283.0,1046.3999999999999,8431964.0,2414.367421,0.2,1029.2512097548743,60.01351933836434,5.348891961764176
2019,43620,1015,20.980000000000004,%,268584.0,69843.0000061413,30189.867029970952,61912.67199803577,39547.03434510695,16165.64699948509,36069.0,53588.0,4273.0,17930.0,478.0,325155.0,119130.0,1349.6000000000001,25046725.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2013,43620,730,13.410000000000002,%,242047.0,62286.00000100659,29949.301016581107,51475.06799972594,36519.7749998275,12180.383999928392,0.0,46734.0,6014.0,16755.0,107.0,280092.0,107031.0,906.0,17975659.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2014,43620,1130,19.53,%,246804.0,63225.9999983268,30139.74079127021,52805.78400049588,38288.28700030036,14269.288000159122,41114.0,47795.0,5589.0,17726.0,0.0,281143.0,108324.0,963.6,19621157.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2018,43620,985,15.12,%,265293.0,68773.99999489539,29870.73203721345,58861.85300156172,39103.855000631556,16003.518000475357,38005.0,52325.0,3569.0,18086.0,447.0,320149.0,117405.0,1102.0,23522735.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2016,43620,830,15.37,%,257904.0,66704.9999964087,30562.113000596997,53799.346000984406,37173.550000692216,14005.775000262907,41200.0,49691.0,4178.0,18517.0,384.0,303765.0,113387.0,1046.3454794939998,21747090.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2012,43620,1155,15.48,%,247605.0,61939.963,31597.464851031695,53314.165453,35145.182254,12672.521527,0.0,45403.0,6663.0,15246.0,105.0,261631.99999999997,105446.0,793.3,18082166.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2021,43620,1020,17.36,%,277547.0,71528.99999615608,34811.27890664273,64818.39200120518,47599.88725301103,18014.098000330898,40700.00000000001,56331.0,4489.000000000001,14309.0,549.0,339235.0,122670.0,1230.2999999999997,26694150.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2020,43620,945,15.82,%,275067.0,71504.999924045,30223.759315001833,64882.34002371928,40243.92158069376,17378.5690064209,38024.0,55009.0,3995.0,18057.0,525.0,331130.0,121175.0,1180.8999999999999,24333144.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2022,43620,1205,16.8,%,282867.0,72587.0000089114,33238.86999860242,69999.46199707103,47589.04829485289,16463.11899931701,0.0,57626.0,6901.0,14682.0,590.0,343533.0,123542.0,1373.1000000000001,28829103.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2017,43620,965,18.03,%,261454.0,67406.00000723009,31235.51331139483,54677.22899795623,35449.37704119282,15033.816999458319,37970.0,50866.0,3932.0,19045.0,407.0,299123.0,114641.0,1171.8,22852008.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2015,43620,1005,16.75,%,253033.0,65313.9999937862,30806.648340246844,51756.49800170397,39164.36500130639,14646.508000481503,39735.0,48680.0,4657.0,17970.0,366.0,291587.0,110224.0,1182.0,20458017.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2011,43620,1180,19.829999999999995,%,247605.0,61939.963,34481.5186449612,51540.35480599999,35701.564560000006,12768.555827,0.0,45785.0,6393.0,15576.0,105.0,268255.0,108767.0,649.8000000000001,16077490.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576
2013,44060,384,21.44,%,517257.0,118680.0000101381,78295.33499803787,111367.66199716229,69987.26399823342,33482.85899915693,0.0,88969.0,23971.0,34396.0,185.0,89859.0,173421.0,444.20000000000005,21360645.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2017,44060,528,24.61,%,534736.0,119548.9999939619,64494.76116629175,121712.53600175865,74473.57832586809,39056.18500055741,70255.0,90895.0,16180.0,35122.0,1309.0,91521.0,174605.0,691.7,25479986.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2012,44060,482,21.59,%,511018.0,119064.184,78815.126952,109523.03695200002,67312.14307199999,32916.220776,0.0,87423.0,25161.0,34687.0,188.0,88028.0,174540.0,517.4000000000001,20628016.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2019,44060,504,27.16,%,550882.0,122119.00002218521,68020.24625629857,125015.0469935506,81624.32509219961,43620.080997767625,71480.0,95348.0,14323.0,35723.0,1649.0000000000002,105574.0,185078.0,793.4000000000001,28841654.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2011,44060,518,19.69,%,511018.0,119064.184,82510.63358400001,105995.452608,66896.08452,31156.378488000002,0.0,89254.0,23449.0,33536.0,188.0,92782.0,172606.0,553.7,19913229.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2020,44060,478,23.35,%,559891.0,123811.999923462,63308.103905081814,123202.5890219899,78342.716120148,41559.41000748321,74935.0,99647.0,14063.0,35834.0,2237.0,110591.0,188190.0,629.1,29670911.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2022,44060,1036,29.37,%,574585.0,124809.00000077399,73365.97799983005,141606.20599975967,76184.96808478306,38827.20399992646,0.0,105723.0,24265.0,25828.0,2712.0,111785.0,192765.0,718.5,36870747.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2021,44060,482,26.33,%,568521.0,124538.999985864,71244.94880905801,129595.16900413098,86838.37010836316,43726.45800139482,75192.0,101910.0,14708.0,25045.0,2382.0,114976.0,191207.0,785.9000000000001,33445421.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2015,44060,668,23.2,%,522828.0,118113.0000190432,76927.97599648767,114331.72799463771,70555.14199669175,36592.764998292696,75299.0,88536.0,19571.0,34439.0,1079.0,91252.0,171896.0,596.9,23322853.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2014,44060,304,22.1,%,519273.0,117978.99998829751,76290.06200217476,112294.85600327745,69960.08400203477,35583.72800102687,75425.0,89056.0,21914.0,33820.0,0.0,87479.0,172599.0,538.7,22251646.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2018,44060,530,30.0,%,543511.0,120648.0000156694,67084.16200543426,123233.19399542463,80498.67141101672,39881.23499854251,70223.0,92719.0,16401.0,35199.0,1472.0,104236.0,178611.0,726.3,27380199.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2016,44060,582,23.88,%,527968.0,118495.9999777394,63977.92000343014,116935.74400629634,83773.50400460864,37292.60800194744,74248.0,90670.0,17739.0,34733.0,1182.0,93906.0,173856.0,729.4865377000001,24367065.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632
2019,44140,204,24.66,%,469818.0,101902.0000164444,67305.07346279774,105223.97599529687,72380.67144404766,40102.84399820756,86767.0,68373.0,11228.0,49429.0,3915.0000000000005,51850.0,173949.0,480.6,23825431.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2021,44140,195,23.85,%,466372.0,99490.0000194876,67949.73155585011,111899.00999405626,84231.92323650965,36688.19999805124,91964.0,69021.0,9423.0,37975.0,4597.0,59918.0,175877.0,611.5,26034016.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2014,44140,289,29.59,%,465923.0,107255.0000108322,67429.58399796355,104731.05599683698,69581.59199789855,37660.139998862614,90663.0,65443.0,18729.0,48992.0,0.0,48386.0,166784.0,610.8,20799932.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2016,44140,180,19.22,%,468161.0,105205.99997857308,66420.76500392113,103442.17500610669,66057.8100038997,40288.005002378384,89650.0,66570.0,17401.0,50180.0,2964.0,49072.0,168701.0,576.49010673,22219458.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2013,44140,404,22.96,%,463783.0,108428.0000045194,66096.02999915938,101276.17499871195,68583.51499912774,36601.564999534494,0.0,63728.00000000001,20558.0,47863.0,171.0,47313.0,166326.0,606.1,20374865.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2015,44140,287,23.95,%,467319.0,106218.0000159501,67886.98799700139,104358.18899539042,70053.59399690569,37554.50399834119,91039.0,65018.00000000001,19791.0,50573.0,2645.0,48560.0,166093.0,613.4,21817850.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2022,44140,314,27.87,%,463986.0,97861.0000179204,65536.37499679225,109837.49999462388,73178.88904231817,36246.374998225874,0.0,69909.0,22887.0,36377.0,4741.0,61600.0,172337.0,617.7,27478265.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2018,44140,139,23.47,%,468467.0,103117.9999925464,66835.47681036004,100836.3240020572,71875.66165410806,40553.73900082735,86923.0,67557.0,11152.0,50077.0,3640.0,51589.0,173584.0,427.8,22790970.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2011,44140,527,18.95,%,471081.0,111175.116,73060.89445200001,98614.212216,67302.400308,35270.776632,0.0,64621.0,21947.0,46495.0,164.0,48482.0,170534.0,523.4,19111716.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2020,44140,143,23.06,%,470406.0,101140.000008966,57016.6101529136,115210.9919972026,75042.42262824191,39511.461999040635,90543.0,69484.0,10659.0,47568.0,4354.0,52682.0,175088.0,583.2,24108932.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2017,44140,123,23.12,%,470690.0,105013.999991208,66546.8832327952,100560.9000024178,70297.10829980817,40590.03600097591,85562.0,66719.0,14967.000000000002,50401.0,3321.0,51415.0,172156.0,508.2,22155823.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2012,44140,575,25.06,%,471081.0,111175.116,69461.835612,102573.17694,67302.400308,37070.306052,0.0,62808.0,23264.0,47582.0,164.0,46356.0,166853.0,517.5,19851428.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665
2019,45780,501,24.36,%,603668.0,136023.9999913955,93625.10578576491,158555.10900288925,87279.19835082836,54875.091000975786,114271.0,100272.0,16687.0,56417.0,1356.0,168550.0,235718.0,1325.4,36663821.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796
2012,45780,585,19.38,%,631275.0,147406.867,99263.44506304174,150941.933822,87747.10335633818,51143.692829,0.0,95283.0,34040.0,54459.0,277.0,138453.0,233151.0,1016.9,29806561.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796
2011,45780,417,15.769999999999998,%,631275.0,147406.867,104546.2147163869,148302.69677,85721.1478258597,51041.797782999995,0.0,97622.0,37434.0,55208.0,277.0,147894.0,242650.0,896.0999999999998,29379042.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796
2020,45780,564,22.15,%,602871.0,135139.00017862298,92986.62942845875,161125.5619387627,94590.47593948696,58474.30097800755,118721.0,101014.0,14816.000000000002,57287.0,1536.0,174947.0,238690.0,1380.0999999999997,34280408.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796
2014,45780,459,24.78,%,608711.0,139531.0000249188,97731.24199479718,146485.78299220384,90420.14884644606,49173.87799739839,119210.0,96570.0,22988.0,55517.0,0.0,141951.0,227755.0,1148.7,33307831.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796
2013,45780,618,19.79,%,608870.0,141889.000007006,94371.17329985206,145588.3869978627,90656.38471284512,49284.09099927426,0.0,96338.00000000001,27916.000000000004,55853.0,284.0,138460.0,229049.99999999997,1093.9,30812333.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796
2017,45780,549,25.95,%,605956.0,137697.00001326267,89028.73155981794,157554.2459955519,81210.84013899683,56612.562998401285,116713.0,99247.0,15206.0,56746.0,1015.0,159308.0,231061.00000000003,1138.8000000000002,33271572.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796
2016,45780,372,18.270000000000003,%,607456.0,138214.0000077982,91880.49999850451,150313.8159975428,88504.44099851866,54613.01399914872,116558.0,98374.0,18098.0,56220.0,929.0,152006.0,229353.00000000003,1229.01250147,32161797.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796
