year,GeoFIPS,gdp
2011,18147,1210408.0
2011,18149,381914.0
2011,18151,1112195.0
2011,18153,1031153.0
2011,18155,211611.0
2011,18157,7045726.0
2011,18159,386151.0
2011,18161,132943.0
2011,18163,9661664.0
2011,18165,778294.0
2011,18167,4191506.0
2011,18169,975764.0
2011,18171,231836.0
2011,18173,2037554.0
2011,18175,471216.0
2011,18177,2369673.0
2011,18179,955192.0
2011,18181,845228.0
2011,18183,985183.0
2011,19001,294180.0
2011,19003,228633.0
2011,19005,543657.0
2011,19007,367762.0
2011,19009,255080.0
2011,19011,684996.0
2011,19013,6707152.0
2011,19015,967575.0
2011,19017,892501.0
2011,19019,689984.0
2011,19021,1154916.0
2011,19023,496553.0
2011,19025,405054.0
2011,19027,1150479.0
2011,19029,531500.0
2011,19031,568570.0
2011,19033,2111530.0
2011,19035,627445.0
2011,19037,536913.0
2011,19039,319290.0
2011,19041,880363.0
2011,19043,656085.0
2011,19045,2306099.0
2011,19047,763269.0
2011,19049,3285740.0
2011,19051,192823.0
2011,19053,172552.0
2011,19055,737903.0
2011,19057,1784432.0
2011,19059,790383.0
2011,19061,4681155.0
2011,19063,399757.0
2011,19065,699665.0
2011,19067,637894.0
2011,19069,537954.0
2011,19071,330002.0
2011,19073,432157.0
2011,19075,473285.0
2011,19077,410513.0
2011,19079,698373.0
2011,19081,673487.0
2011,19083,882369.0
2011,19085,421126.0
2011,19087,744908.0
2011,19089,437524.0
2011,19091,419750.0
2011,19093,378895.0
2011,19095,723406.0
2011,19097,519562.0
2011,19099,1038418.0
2011,19101,550789.0
2011,19103,7462773.0
2011,19105,563845.0
2011,19107,297256.0
2011,19109,831348.0
2011,19111,1595536.0
2011,19113,14189071.0
2011,19115,516560.0
2011,19117,248373.0
2011,19119,637413.0
2011,19121,354516.0
2011,19123,724064.0
2011,19125,1370104.0
2011,19127,1617798.0
2011,19129,399439.0
2011,19131,496079.0
2011,19133,292179.0
2011,19135,376601.0
2011,19137,382920.0
2011,19139,2101179.0
2011,19141,670955.0
2011,19143,359061.0
2011,19145,511659.0
2011,19147,474886.0
2011,19149,1153571.0
2011,19151,407737.0
2011,19153,29559940.0
2011,19155,3733995.0
2011,19157,957765.0
2011,19159,137626.0
2011,19161,460622.0
2011,19163,7946229.0
2011,19165,617342.0
2011,19167,1793905.0
2011,19169,4070535.0
2011,19171,549601.0
2011,19173,202116.0
2011,19175,542388.0
2011,19177,213619.0
2011,19179,1397216.0
2011,19181,909851.0
2011,19183,846033.0
2011,19185,191715.0
2011,19187,2471138.0
2011,19189,429062.0
2011,19191,857740.0
2011,19193,4871968.0
2011,19195,323291.0
2011,19197,713061.0
2011,20001,491433.0
2011,20003,213034.0
2011,20005,543666.0
2011,20007,252584.0
2011,20009,1178014.0
2011,20011,475308.0
2011,20013,478309.0
2011,20015,1894485.0
2011,20017,82054.0
2011,20019,73456.0
2011,20021,565322.0
2011,20023,140161.0
2011,20025,101202.0
2011,20027,275882.0
2011,20029,343935.0
2011,20031,749670.0
2011,20033,65561.0
2011,20035,1104049.0
2011,20037,1259783.0
2011,20039,158595.0
2011,20041,601016.0
2011,20043,241178.0
2011,20045,3968286.0
2011,20047,170749.0
2011,20049,59917.0
2011,20051,1350959.0
2011,20053,218260.0
2011,20055,1912720.0
2011,20057,1471654.0
2011,20059,720676.0
2011,20061,3097860.0
2011,20063,255792.0
2011,20065,161726.0
2011,20067,644765.0
2011,20069,535963.0
2011,20071,99798.0
2011,20073,143079.0
2011,20075,194832.0
2011,20077,230932.0
2011,20079,1113553.0
2011,20081,424929.0
2011,20083,103020.0
2011,20085,298506.0
2011,20087,324313.0
2011,20089,144018.0
2011,20091,34739258.0
2011,20093,227356.0
2011,20095,231865.0
2011,20097,113306.0
2011,20099,727257.0
2011,20101,162254.0
2011,20103,2529666.0
2011,20105,135615.0
2011,20107,547359.0
2011,20109,164951.0
2011,20111,1116889.0
2011,20113,1631342.0
2011,20115,295671.0
2011,20117,570968.0
2011,20119,251366.0
2011,20121,693598.0
2011,20123,360464.0
2011,20125,1511254.0
2011,20127,151534.0
2011,20129,152428.0
2011,20131,465348.0
2011,20133,526008.0
2011,20135,166436.0
2011,20137,250472.0
2011,20139,233292.0
2011,20141,189200.0
2011,20143,131380.0
2011,20145,277808.0
2011,20147,282942.0
2011,20149,1565842.0
2011,20151,450267.0
2011,20153,147771.0
2011,20155,2166636.0
2011,20157,237011.0
2011,20159,412186.0
2011,20161,2326324.0
2011,20163,238146.0
2011,20165,139789.0
2011,20167,328771.0
2011,20169,2479854.0
2011,20171,483143.0
2011,20173,24600079.0
2011,20175,1027918.0
2011,20177,8760796.0
2011,20179,159521.0
2011,20181,313656.0
2011,20183,199777.0
2011,20185,172890.0
2011,20187,207180.0
2011,20189,352752.0
2011,20191,594357.0
2011,20193,499445.0
2011,20195,143063.0
2011,20197,111271.0
2011,20199,121261.0
