adult_smoking,adult_obesity,sti,excessive_drinking,population,under_18_pct,diabetes_prevalence,no_time_activity,edu_college,unemployment,children_single_parent,mental_health_providers,median_household_income,driving_alone_to_work,life_expectancy,65older,fipscode,diabetes_pop,obesity_pop,smoking_pop,drinking_pop,physical_inactivity,life_total
0.1585272619,0.295,384.0,0.1955761825,1826913,0.2468880565,0.092,0.233,297195,47789.0,75639.0,4197,62603.0,628094.0,79.18547074,305994,16000,168075.99599999998,538939.335,289615.5156195147,357300.6702996225,425670.72900000005,144664965.90602562
0.132,0.284,457.4,0.2215694967,494399,0.2270291809,0.085,0.211,101000,13893.0,20026.0,1562,73324.0,187364.0,80.811282764,76757,16001,42023.915,140409.316,65260.668000000005,109543.73759898331,104318.189,39953017.38723884
0.183,0.303,,0.1860087445,4447,0.1686530245,0.09,0.244,354,164.0,99.0,3,49967.0,1064.0,80.905482649,1376,16003,400.22999999999996,1347.441,813.8009999999999,827.1808867914999,1085.068,359786.68134010304
0.176,0.355,365.6,0.1890649824,88795,0.2553409539,0.099,0.268,15633,2065.0,4359.0,378,54538.0,27868.0,76.942462937,13447,16005,8790.705,31522.225,15627.919999999998,16788.025112208,23797.06,6832105.996490915
0.175,0.302,146.9,0.1773680549,6143,0.2645287319,0.093,0.253,778,129.0,283.0,5,55689.0,1913.0,78.291621944,1307,16007,571.299,1855.186,1075.0249999999999,1089.5719612507,1554.179,480945.433601992
0.21,0.3,301.1,0.1871034035,9430,0.2185577943,0.102,0.264,871,310.0,483.0,22,53014.0,2787.0,74.750534279,2204,16009,961.8599999999999,2829.0,1980.3,1764.3850950049998,2489.52,704897.53825097
0.162,0.344,222.2,0.1712450468,47202,0.299139867,0.108,0.261,6592,916.0,2745.0,65,65658.0,14982.0,76.656259289,6980,16011,5097.816,16237.488,7646.724,8083.1086990536,12319.722,3618328.750959378
0.136,0.281,212.8,0.190561091,23426,0.2038760352,0.092,0.232,2632,987.0,1682.0,49,76301.0,8984.0,85.245953475,4855,16013,2155.192,6582.706000000001,3185.936,4464.0841177659995,5434.832,1996971.7061053498
0.158,0.298,166.0,0.1949185588,8065,0.1562306262,0.086,0.219,837,288.0,154.0,8,55583.0,2222.0,81.793218078,2239,16015,693.5899999999999,2403.37,1274.27,1572.018176722,1766.235,659662.30379907
0.185,0.268,190.2,0.2070851447,46817,0.1928359357,0.091,0.248,5359,1592.0,1516.0,100,55241.0,13636.0,79.626377804,12180,16017,4260.347,12546.956,8661.145,9695.1052194199,11610.616,3727868.1296498682
0.157,0.311,319.2,0.1670610562,122134,0.3034535838,0.092,0.245,20850,2347.0,6534.0,386,67294.0,41380.0,77.185664599,16768,16019,11236.328,37983.674,19175.038,20403.8350379308,29922.829999999998,9426993.960134266
0.199,0.307,147.0,0.1893011278,12656,0.2307996207,0.097,0.26,1151,339.0,644.0,19,52193.0,3568.0,79.487003984,3043,16021,1227.632,3885.392,2518.5440000000003,2395.7950734368,3290.56,1005987.522421504
0.188,0.341,,0.1737632709,2646,0.2320483749,0.099,0.271,440,50.0,88.0,1,52081.0,701.0,77.072937398,671,16023,261.954,902.2860000000001,497.448,459.7776148014,717.066,203934.99235510797
0.19,0.33,361.7,0.1787571696,1130,0.2230088496,0.102,0.275,142,33.0,29.0,0,59409.0,337.0,,264,16025,115.25999999999999,372.90000000000003,214.7,201.995601648,310.75,
0.177,0.366,579.9,0.1783440272,237053,0.2725803934,0.119,0.299,32769,6218.0,9838.0,422,57886.0,77372.0,78.748244373,34261,16027,28209.306999999997,86761.398,41958.381,42276.986679841604,70878.847,18667507.57335277
0.186,0.326,111.8,0.1919047532,7123,0.2823248631,0.093,0.25,1037,148.0,195.0,3,63719.0,2391.0,78.688746965,1275,16029,662.439,2322.098,1324.878,1366.9375570436,1780.75,560499.944631695
0.16,0.353,403.7,0.1629242168,24277,0.3102113111,0.111,0.303,3379,454.0,1126.0,33,64591.0,8509.0,77.538347935,3564,16031,2694.747,8569.780999999999,3884.32,3955.3112112536,7355.931,1882398.4728179951
0.185,0.352,,0.1538521439,852,0.2300469484,0.133,0.346,82,15.0,10.0,0,52182.0,241.0,,167,16033,113.316,299.904,157.62,131.0820266028,294.792,
0.195,0.305,365.5,0.2098157429,8846,0.1540809405,0.096,0.244,1001,249.0,148.0,11,45377.0,2215.0,79.387969209,2527,16035,849.216,2698.0299999999997,1724.97,1856.0300616933998,2158.424,702265.975622814
0.184,0.297,92.7,0.1755202635,4249,0.1678041892,0.094,0.266,436,112.0,66.0,3,53278.0,849.0,79.008821925,1346,16037,399.406,1261.953,781.816,745.7855996115,1130.2340000000002,335708.484359325
0.184,0.329,745.2,0.181980028,27448,0.2495263771,0.109,0.288,4960,576.0,1545.0,43,49450.0,9911.0,78.111268321,3926,16039,2991.832,9030.392,5050.432,4994.987808544,7905.023999999999,2143998.092874808
0.163,0.304,151.3,0.1701931317,14215,0.3093914879,0.089,0.264,1455,253.0,188.0,8,65396.0,5010.0,79.177611461,2079,16041,1265.135,4321.36,2317.045,2419.2953671155,3752.76,1125509.746918115
0.173,0.327,76.3,0.1780593495,13218,0.2419428053,0.101,0.266,1729,288.0,352.0,9,58658.0,4113.0,79.669681604,2378,16043,1335.018,4322.286,2286.714,2353.5884816909997,3515.9880000000003,1053073.851441672
0.182,0.347,375.4,0.1890643703,18703,0.2262203925,0.097,0.283,1646,498.0,875.0,21,60526.0,6180.0,77.032369189,4258,16045,1814.191,6489.941,3403.946,3536.0709177209,5292.949,1440736.400941867
0.174,0.358,270.1,0.1752491078,15618,0.2695607632,0.114,0.297,1466,312.0,822.0,21,57728.0,5419.0,78.481531005,2887,16047,1780.452,5591.244,2717.5319999999997,2737.0405656204,4638.545999999999,1225724.55123609
0.195,0.309,132.0,0.2160723338,16823,0.1934256672,0.099,0.289,1799,449.0,361.0,17,51201.0,4425.0,80.022402302,4895,16049,1665.477,5198.307,3280.485,3634.9848715174,4861.847,1346216.873926546
0.152,0.323,117.2,0.1709697638,30581,0.3294202282,0.087,0.235,5402,483.0,757.0,8,66806.0,10063.0,79.461842643,3729,16051,2660.547,9877.663,4648.312,5228.4263467678,7186.535,2430022.609865583
0.177,0.309,454.7,0.1688895527,24578,0.2996989177,0.119,0.32,2739,487.0,1404.0,7,57342.0,8834.0,79.432532909,3321,16053,2924.7819999999997,7594.602,4350.306,4150.9674262606,7864.96,1952292.793837402
0.174,0.306,348.8,0.197408258,170628,0.2244649178,0.087,0.229,27574,5632.0,6381.0,352,66959.0,58717.0,79.142620627,33680,16055,14844.635999999999,52212.168,29689.271999999997,33683.376246024,39073.812,13503947.072343756
0.151,0.285,436.3,0.208184376,40830,0.1822434484,0.085,0.21,7906,938.0,828.0,70,59834.0,12831.0,82.795092473,5999,16057,3470.55,11636.55,6165.33,8500.16807208,8574.3,3380523.62567259
0.184,0.332,49.8,0.1993100733,8054,0.1814005463,0.089,0.237,1055,243.0,210.0,11,48908.0,2280.0,77.382452083,2565,16059,716.8059999999999,2673.9280000000003,1481.936,1605.2433303582,1908.798,623238.269076482
0.205,0.341,286.6,0.1925038877,3838,0.2183428869,0.108,0.292,437,128.0,143.0,4,52255.0,1025.0,76.312545136,1089,16061,414.504,1308.758,786.79,738.8299209925999,1120.696,292887.548231968
0.183,0.354,223.6,0.1623108032,5358,0.2687569989,0.122,0.317,628,156.0,368.0,1,58806.0,1935.0,76.165926724,818,16063,653.6759999999999,1896.732,980.514,869.6612835456,1698.486,408097.03538719204
0.163,0.361,82.7,0.1239743739,40318,0.265563768,0.108,0.255,7941,606.0,628.0,67,53727.0,12446.0,79.400034018,3036,16065,4354.344,14554.797999999999,6571.834,4998.3988069002,10281.09,3201250.5715377238
0.169,0.336,432.5,0.1546619121,21216,0.2882258673,0.123,0.321,2459,448.0,1078.0,9,56022.0,7546.0,77.524543631,3461,16067,2609.5679999999998,7128.576,3585.5040000000004,3281.3071271136,6810.336,1644760.717675296
0.175,0.329,289.5,0.1826550302,40755,0.2125383389,0.096,0.251,6189,1013.0,1853.0,117,57839.0,15276.0,77.119113318,8450,16069,3912.48,13408.395,7132.125,7444.105755801001,10229.505,3142989.4632750903
0.174,0.304,88.3,0.1758067024,4520,0.2719026549,0.089,0.273,535,98.0,101.0,6,69357.0,1447.0,78.440345449,934,16071,402.28,1374.08,786.4799999999999,794.6462948479999,1233.96,354550.36142948
0.187,0.326,448.3,0.1695008476,12133,0.249979395,0.118,0.319,1134,327.0,665.0,3,53910.0,3616.0,77.694755032,2197,16073,1431.694,3955.358,2268.871,2056.5537839308,3870.427,942670.462803256
0.175,0.323,329.8,0.1809427029,24771,0.2566307376,0.104,0.285,2817,632.0,896.0,31,60177.0,8802.0,77.195458155,4750,16075,2576.1839999999997,8001.033,4334.924999999999,4482.1316935359,7059.735,1912208.6939575048
0.169,0.366,195.3,0.1639633205,7643,0.3053774696,0.116,0.303,726,168.0,354.0,4,45404.0,2476.0,78.113892683,1275,16077,886.5880000000001,2797.3379999999997,1291.6670000000001,1253.1716585815,2315.8289999999997,597024.481776169
0.226,0.333,163.0,0.1744081266,12911,0.2019208427,0.108,0.315,1348,498.0,811.0,16,44336.0,3789.0,75.933859775,3137,16079,1394.388,4299.363,2917.886,2251.7833225326,4066.965,980382.063555025
0.133,0.257,123.5,0.2064684893,12501,0.2324614031,0.083,0.197,2719,376.0,407.0,12,74935.0,4393.0,83.47821299,1641,16081,1037.583,3212.757,1662.633,2581.0625847393,2462.697,1043561.14058799
0.166,0.341,457.0,0.161124995,88411,0.2691972718,0.106,0.287,14581,2167.0,3781.0,258,54995.0,32962.0,77.222108878,14359,16083,9371.565999999999,30148.151,14676.226,14245.221932945,25373.957,6827283.868012858
0.15,0.245,263.3,0.1987056232,11792,0.1780868385,0.079,0.204,1484,448.0,213.0,24,62600.0,3590.0,84.968120913,3172,16085,931.568,2889.04,1768.8,2343.1367087743997,2405.5679999999998,1001944.0818060961
0.183,0.337,176.6,0.179895239,10360,0.2237451737,0.112,0.308,1123,256.0,593.0,7,49186.0,2625.0,78.225027577,2727,16087,1160.32,3491.32,1895.8799999999999,1863.71467604,3190.88,810411.28569772
0.1483168683,0.315,639.3,0.2294580757,12587530,0.2206920659,0.1,0.251,2401521,591615.0,710917.0,33822,71243.0,4385276.0,78.615341515,2089234,17000,1258753.0,3965071.95,1866943.029232299,2888310.4116160213,3159470.03,989572969.7803079
0.192,0.332,431.0,0.2232051507,64783,0.224719448,0.091,0.255,10406,1972.0,2785.0,186,57434.0,27161.0,77.831359768,13616,17001,5895.253,21507.956000000002,12438.336000000001,14459.8992777981,16519.665,5042148.979850344
0.235,0.411,798.5,0.1965700008,5497,0.2059305075,0.131,0.339,527,188.0,674.0,27,38315.0,1562.0,70.483625942,1382,17003,720.1070000000001,2259.267,1291.7949999999998,1080.5452943976,1863.4830000000002,387448.491803174
0.195,0.365,334.8,0.2243695908,16262,0.1884147091,0.099,0.275,2523,512.0,559.0,25,58209.0,5666.0,78.389115495,3271,17005,1609.938,5935.63,3171.09,3648.6982855896,4472.05,1274763.79617969
0.168,0.343,371.7,0.2230017125,52777,0.2395930045,0.099,0.279,7373,2860.0,2556.0,21,82318.0,20642.0,79.254655193,8770,17007,5224.923000000001,18102.511000000002,8866.536,11769.3613806125,14724.783000000001,4182822.9371209615
0.208,0.379,,0.2273733393,6546,0.1614726551,0.109,0.297,1013,115.0,198.0,21,52277.0,1870.0,78.942746172,955,17009,713.514,2480.934,1361.568,1488.3858790578001,1944.1619999999998,516759.216441912
0.183,0.352,370.8,0.2287793472,32303,0.2096709284,0.097,0.282,4330,1239.0,1532.0,21,57728.0,12956.0,78.118202516,7445,17011,3133.391,11370.655999999999,5911.449,7390.259252601601,9109.446,2523452.295874348
0.205,0.355,84.4,0.2396429587,4616,0.1971403813,0.09,0.272,631,169.0,97.0,0,61648.0,1593.0,80.373788978,1148,17013,415.44,1638.6799999999998,946.28,1106.1918973591999,1255.5520000000001,371005.409922448
0.191,0.35,244.7,0.2402501919,14241,0.1950705709,0.091,0.267,1789,532.0,407.0,20,53965.0,5326.0,78.070253067,3778,17015,1295.931,4984.349999999999,2720.031,3421.4029828478997,3802.347,1111798.473927147
0.201,0.379,337.5,0.2094706573,11925,0.2436897275,0.11,0.317,1443,387.0,577.0,77,54205.0,4613.0,76.383976267,2205,17017,1311.75,4519.575,2396.925,2497.9375883025,3780.225,910878.916983975
0.16,0.361,909.4,0.1983371495,209192,0.1886448813,0.101,0.253,42493,6993.0,11150.0,618,64387.0,70437.0,80.125566438,28658,17019,21128.392,75518.31199999999,33470.72,41490.544978204,52925.576,16761627.494298097
0.208,0.36,281.7,0.2369617835,32075,0.2007482463,0.096,0.29,4483,1101.0,1376.0,21,56656.0,12312.0,76.501777042,6684,17021,3079.2000000000003,11547.0,6671.599999999999,7600.5492057625,9301.75,2453794.49862215
0.202,0.361,285.0,0.2303711947,15268,0.2224914855,0.092,0.271,2377,579.0,660.0,4,59633.0,5836.0,76.062030851,3155,17023,1404.656,5511.748,3084.1360000000004,3517.3074006796,4137.628000000001,1161315.087033068
0.219,0.359,212.4,0.2188961317,13079,0.2280755409,0.101,0.287,1801,585.0,495.0,20,59602.0,5139.0,76.516034877,2756,17025,1320.979,4695.361,2864.301,2862.9425065043,3753.673,1000753.2201562829
0.187,0.345,255.6,0.245541538,37398,0.2119097278,0.089,0.252,6702,1154.0,1505.0,20,71883.0,14863.0,80.156195107,6777,17027,3328.422,12902.31,6993.426,9182.762438124,9424.296,2997681.384611586
0.206,0.362,705.2,0.2171732124,50383,0.1775201953,0.1,0.272,8001,1716.0,2363.0,204,46900.0,18331.0,77.741019104,9138,17029,5038.3,18238.646,10378.898,10941.837960349201,13704.176000000001,3916825.765516832
0.146,0.292,881.8,0.2366883268,5108284,0.2143657244,0.106,0.257,1121068,281454.0,335722.0,16279,71611.0,1502764.0,78.603238525,792111,17031,541478.1039999999,1491618.9279999998,745809.4639999999,1209071.192779211,1312828.9880000001,401527665.70544106
0.204,0.365,192.9,0.2352559789,18512,0.1990060501,0.097,0.276,3134,590.0,613.0,39,57632.0,6671.0,78.935856899,3689,17033,1795.664,6756.88,3776.448,4355.0586813968,5109.312000000001,1461260.582914288
0.211,0.354,287.9,0.2292668504,10649,0.2237768805,0.095,0.277,1577,338.0,193.0,4,68683.0,4643.0,79.694495253,2206,17035,1011.655,3769.7459999999996,2246.939,2441.4626899096,2949.773,848666.679949197
0.171,0.358,610.1,0.2280546668,104491,0.2124106382,0.099,0.272,18265,4353.0,5397.0,298,68546.0,41229.0,78.703169843,13972,17037,10344.609,37407.778,17867.961000000003,23829.6601885988,28421.552000000003,8223772.920064913
0.198,0.356,306.9,0.2322776389,15368,0.2098516398,0.092,0.276,2367,464.0,644.0,5,65526.0,6622.0,74.852608969,3094,17039,1413.856,5471.008,3042.864,3569.6427546152,4241.568,1150334.8946355921
0.207,0.357,308.2,0.2224378219,19510,0.2444900051,0.101,0.298,2643,562.0,587.0,3,63003.0,7061.0,79.185491346,3655,17041,1970.5100000000002,6965.07,4038.5699999999997,4339.761905269,5813.98,1544908.93616046
0.112,0.268,292.4,0.1999920279,917481,0.223890195,0.087,0.227,188344,38391.0,32091.0,3195,92101.0,353652.0,81.925750304,153269,17043,79820.847,245884.90800000002,102757.872,183488.88574971992,208268.187,75165319.31466423
0.2,0.363,314.7,0.2370208115,16858,0.1970577767,0.091,0.266,2506,588.0,815.0,26,52668.0,6701.0,75.802665921,3923,17045,1534.078,6119.454,3371.6000000000004,3995.696840267,4484.228,1277881.342096218
0.202,0.349,328.4,0.2350959513,6356,0.2284455632,0.091,0.266,932,219.0,235.0,4,55832.0,2282.0,76.288237456,1435,17047,578.396,2218.2439999999997,1283.912,1494.2698664627999,1690.6960000000001,484888.037270336
0.19,0.337,205.8,0.247980363,34065,0.2380742698,0.088,0.258,5933,1277.0,1496.0,75,65172.0,14070.0,77.708505269,6326,17049,2997.72,11479.905,6472.35,8447.451065595,8788.77,2647140.231988485
0.231,0.378,243.7,0.2183935601,21264,0.2062641084,0.106,0.309,2887,723.0,1048.0,21,49030.0,7252.0,78.132813274,4192,17051,2253.984,8037.792,4911.984,4643.9206619664,6570.576,1661416.141458336
0.199,0.358,231.5,0.2318515152,12949,0.2266584292,0.095,0.275,1846,402.0,751.0,66,58478.0,5115.0,76.264825116,2579,17053,1230.155,4635.742,2576.851,3002.2452703248,3560.9750000000004,987553.220427084
0.226,0.373,389.9,0.2186341815,38060,0.2195743563,0.104,0.295,5702,1686.0,2097.0,265,49834.0,12809.0,74.852787996,8118,17055,3958.24,14196.38,8601.56,8321.21694789,11227.699999999999,2848897.1111277603
0.204,0.38,247.5,0.2268849264,33690,0.19269813,0.1,0.284,4837,1251.0,1301.0,19,48828.0,12510.0,75.939274316,7234,17057,3369.0,12802.2,6872.759999999999,7643.753170416,9567.96,2558394.15170604
0.237,0.384,290.0,0.2142859525,4793,0.2007093678,0.108,0.313,648,186.0,333.0,0,44282.0,1668.0,73.246495072,1173,17059,517.644,1840.512,1135.941,1027.0725703325,1500.209,351070.450880096
0.218,0.357,192.8,0.2372039676,12702,0.2117776728,0.096,0.283,1661,382.0,663.0,0,51242.0,4899.0,76.698507136,2583,17061,1219.392,4534.614,2769.036,3012.9647964552,3594.6659999999997,974224.4376414721
0.169,0.334,268.3,0.2391938538,50993,0.2476026121,0.088,0.256,9421,2131.0,2953.0,85,74935.0,21833.0,77.2448433,7656,17063,4487.384,17031.662,8617.817000000001,12197.212186823399,13054.208,3938946.2943969
0.203,0.355,221.8,0.2347282507,8084,0.2163532905,0.093,0.276,1307,281.0,288.0,2,49302.0,2542.0,77.614053981,1818,17065,751.812,2869.8199999999997,1641.0520000000001,1897.5431786588001,2231.184,627432.012382404
0.197,0.358,254.1,0.2339378278,17422,0.2092756285,0.092,0.271,2546,560.0,858.0,30,54076.0,6797.0,78.303662394,4236,17067,1602.824,6237.076,3432.134,4075.6648359316,4721.362,1364206.406228268
0.229,0.364,130.9,0.2236398933,3808,0.1727941176,0.102,0.301,479,118.0,86.0,1,39674.0,1201.0,73.845976482,1055,17069,388.416,1386.1119999999999,872.032,851.6207136864,1146.2079999999999,281205.478443456
0.194,0.34,90.3,0.2436886682,6535,0.182096404,0.088,0.264,757,246.0,147.0,3,58577.0,2780.0,77.602338066,1758,17071,575.0799999999999,2221.9,1267.79,1592.5054466870001,1725.24,507131.27926131
0.184,0.35,261.7,0.2329980589,48411,0.2183801202,0.091,0.269,7300,1864.0,2795.0,23,63859.0,19964.0,78.144486221,10354,17073,4405.401,16943.85,8907.624,11279.6690294079,13022.559000000001,3783052.722444831
0.204,0.367,254.5,0.2141550346,26711,0.215491745,0.101,0.295,3385,844.0,1117.0,85,53633.0,10088.0,75.903256866,6012,17075,2697.811,9802.937,5449.044,5720.2951292006,7879.745,2027451.8941477262
0.199,0.388,1052.0,0.2109991819,56675,0.1860785179,0.118,0.293,10112,2105.0,3764.0,186,45608.0,18224.0,77.288215117,9509,17077,6687.65,21989.9,11278.325,11958.3786341825,16605.774999999998,4380309.591755975
0.207,0.357,166.5,0.2285572801,9465,0.2259904913,0.094,0.275,1350,276.0,375.0,39,57969.0,3702.0,81.170026733,1992,17079,889.71,3379.0049999999997,1959.2549999999999,2163.2946561465,2602.875,768274.303027845
0.209,0.363,573.2,0.2172530085,37235,0.2214851618,0.103,0.29,5566,1714.0,2358.0,98,58114.0,13210.0,75.316632645,7378,17081,3835.205,13516.305,7782.115,8089.415771497501,10798.15,2804414.816536575
0.192,0.352,252.6,0.2385468686,21616,0.2019800148,0.088,0.26,3313,795.0,734.0,15,69341.0,8450.0,76.051190942,4372,17083,1902.2079999999999,7608.831999999999,4150.272,5156.4291116576,5620.16,1643922.543402272
0.182,0.347,188.4,0.2313440376,21239,0.1853665427,0.087,0.25,2582,866.0,774.0,19,56446.0,8276.0,80.528217764,6247,17085,1847.793,7369.932999999999,3865.498,4913.5160145864,5309.75,1710338.817089596
0.211,0.365,225.5,0.2279734285,12358,0.1838485192,0.101,0.288,1340,366.0,550.0,109,51607.0,3190.0,77.036050492,2714,17087,1248.1580000000001,4510.67,2607.538,2817.295629403,3559.104,952011.511980136
0.149,0.367,433.7,0.2219276876,531010,0.2460443306,0.107,0.274,86005,23911.0,25562.0,1575,83784.0,203324.0,80.963567403,78758,17089,56818.07,194880.66999999998,79120.48999999999,117845.821392476,145496.74000000002,42992463.92666703
0.186,0.371,638.1,0.2175369285,108594,0.2237048087,0.107,0.283,15940,4770.0,8054.0,178,57413.0,40141.0,76.643623537,19009,17091,11619.557999999999,40288.373999999996,20198.484,23623.205213529,30732.102,8323037.654376978
0.133,0.332,345.0,0.2248110285,130638,0.2776144766,0.088,0.233,27494,5547.0,5463.0,147,97263.0,52759.0,81.173237113,14407,17093,11496.144,43371.816,17374.854,29368.863141183003,30438.654000000002,10604309.349968094
0.208,0.39,474.9,0.2194441586,49053,0.1990703932,0.109,0.286,6385,1825.0,2652.0,92,52881.0,16991.0,76.344321639,11025,17095,5346.777,19130.670000000002,10203.024,10764.3943118058,14029.158,3744918.009357867
0.128,0.321,429.4,0.2249545897,693593,0.2359943079,0.091,0.218,120051,29411.0,30222.0,2192,100325.0,262458.0,80.994842611,106676,17097,63116.962999999996,222643.353,88779.904,156026.9287337921,151203.274,56177455.87109132
0.192,0.364,328.5,0.2329387985,107571,0.2107259391,0.101,0.286,15519,4964.0,5036.0,112,62714.0,42867.0,76.528100051,21334,17099,10864.671,39155.844,20653.632,25057.459493443497,30765.305999999997,8232204.25058612
0.217,0.388,204.1,0.2204987778,15467,0.187237344,0.107,0.303,2224,505.0,715.0,43,47408.0,5238.0,75.146398645,2832,17101,1654.969,6001.196,3356.339,3410.4545962325997,4686.501,1162289.347842215
0.192,0.358,331.4,0.2236923947,33647,0.1961541891,0.097,0.274,5396,1172.0,1327.0,208,64310.0,12477.0,78.349127623,6972,17103,3263.759,12045.626,6460.224,7526.5780044709,9219.278,2636213.097131081
0.209,0.369,176.7,0.2284956995,35414,0.2158750777,0.102,0.298,4658,1069.0,2012.0,53,66274.0,12749.0,76.05930331,7028,17105,3612.2279999999996,13067.766,7401.526,8091.946702093001,10553.372,2693564.1674203402
