cbsacode,Year,factor,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_k,SSAMI,ln_pop_beta,ln_pop_p,ln_pop_CI_lower,ln_pop_CI_upper,ln_area_beta,ln_area_p,ln_area_CI_lower,ln_area_CI_upper
43900,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,0.2876223141758647,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
44060,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,-0.10860378630963474,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
44140,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,0.0019317322521636981,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
45780,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,0.09895615504139954,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
45820,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,0.14882682059787022,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
45940,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,-0.01215458641397582,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
46060,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,0.23861009358376073,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
46140,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,-0.018837488696846094,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
46520,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,-0.4078797202448001,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
47900,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,-0.1758313740149795,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
48620,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,0.28800068413573854,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
49340,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,0.030686986763120316,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
49660,2011,unemployment,0.287126359037995,0.001,-0.04597766250220271,0.312,11,0.1998939040731358,1.0563837441392219,1.0714758934086466e-83,1.024198231588589,1.0885692566898548,0.00560548247753434,0.853093081276546,-0.054297283428740434,0.06550824838380911
10420,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.007336615194844853,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
10740,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.06494812322637422,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
10900,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.226710410445488,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
11260,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.12970788599056604,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
12100,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.3825350347104184,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
12260,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.03567843260648651,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
12300,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.02134655258600837,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
12420,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.008711907566743449,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
12580,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.09257512646356503,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
12620,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.19415436421611965,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
12700,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.3021941361899749,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
12740,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.06366037801258884,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
12940,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.11003993227406816,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
13740,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.2082684087377924,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
13820,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.03836460950188858,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
13900,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.5287674474596544,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
14260,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.02086967927093042,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
14460,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.11979586467889902,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
14500,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.012429639202551357,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
15540,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.29579737192908695,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
15940,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.049430815002931894,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
16220,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.09204214440110725,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
16620,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.27434503543953426,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
16700,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.03323686357505551,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
16740,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.1656341993762691,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
16940,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.0721271314281573,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
16980,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.07262088317790827,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
17140,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.043039570976224795,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
17820,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.18086050249647556,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
17900,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.022661128926536378,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
18140,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.03456194571153404,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
18180,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.2616641464247369,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
19100,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.042644274711548746,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
19430,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.08682443808200979,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
19740,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.11617651637649118,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
19780,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.20277307714020232,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
19820,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.11148143131053168,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
20100,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.010232038259673004,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
21660,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.2670501622347743,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
21820,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.17885041319150652,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
22020,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.24455688058486835,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
22140,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.0970822060761769,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
22660,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.15622465607084557,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
24260,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.19555397207836211,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
24340,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.1364197972497596,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
24500,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.09911235754494818,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
24540,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.21937646630248686,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
24660,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.12114792385626494,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
24860,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.05534004088255706,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
25720,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.282779597013902,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
25900,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.10084748200769589,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
25940,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.20584817752797058,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
26420,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.08247525856418925,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
26900,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.12207423868991896,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
28060,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.30926082478066164,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
28140,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.08492605492376448,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
28180,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.06018187237698136,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
28300,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.22117285463075387,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
29820,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.43070208388657427,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
30340,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.2238545661659579,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
30700,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.35305789920815833,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
30780,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.17650193766956335,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
31080,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.04229216045813722,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
31140,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.1591925965485057,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
31700,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.21330852548359935,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
33100,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.09752821791289179,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
33340,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.07511256668042066,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
33460,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.13601088250131,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
33540,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.13546645285527603,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
33660,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.13488943293478783,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
34820,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.26854811945229073,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
35620,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.04845738726157656,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
35820,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.3300933120444123,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
36260,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.1776152385152887,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
36420,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.1419337179135951,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
36500,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.018351626203433113,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
36540,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.26858900459496127,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
37980,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.10446353664654495,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
38060,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.05405107094550665,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
38300,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.14856329589253825,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
38860,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.01600036708209629,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
38900,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.1161465518001581,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
39300,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.32021065541862725,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
39340,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.36650450691730363,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
39580,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.1732001744126368,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
39660,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.23268105266913697,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
39900,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.5183830218227499,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
40140,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.022273459901338555,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
40860,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.06534428317390173,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
40900,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.09865826575772019,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
41180,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.1243200341664128,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
41620,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.17225943351887807,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
41700,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.093831741143795,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
41740,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.1742855461364119,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
41860,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,0.053912601125558623,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
41940,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.03315098297330543,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
42140,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.04632973301844423,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
42420,2012,unemployment,0.28682028424677375,0.002,0.04153379022718549,0.242,9,-0.13372235937273658,1.0761837351856645,9.207756952542965e-85,1.0432909130810482,1.1090765572902808,-0.017826513501264976,0.5542645141939955,-0.07741895293036981,0.041765925927839856
