cbsacode,Year,factor,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_k,SSAMI,ln_density_beta,ln_density_p,ln_density_CI_lower,ln_density_CI_upper
16700,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.3574616643719306,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
16740,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.30717088190668385,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
16980,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.40890739331980086,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
17140,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.20175257869925645,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
17820,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.7441493103097763,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
18140,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.26797095521376235,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19100,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.6238360465252786,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19740,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.3840297826426884,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19780,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.3665687947061347,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19820,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.01454695724770616,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
20260,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.7375746401351435,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
22020,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.36634664833790787,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
22220,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.6330082826478378,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
24340,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.31859936162272184,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
24860,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.22122417919515946,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
25180,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.7636241640538568,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
26420,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.4928594261178052,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
26580,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.18909484739397087,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
26900,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.25792709367034306,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
28140,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.2522736817601956,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
28940,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.1495611241224033,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
30700,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.9576542592772554,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
30780,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.050420126503384566,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
31080,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.6742273090426405,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
31140,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.05938924880522478,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
32820,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.011905283099178376,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
33340,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-1.0732188092287647,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
33460,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.22848065366337167,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
34980,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.3164403393737434,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
35380,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.5388093800682849,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
35620,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5733955390504821,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
36260,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.09207726727295729,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
36420,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5525588440298019,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
36540,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.1387336098516645,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
37980,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5708830516636745,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
38060,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.8271557138593941,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
38300,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5221115737906619,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
38860,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.252106405914855,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
38900,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.014276077420372957,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
39300,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.47688231557201455,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
39340,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.28490149562442646,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
39660,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.047087187385049134,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
39900,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.2317864378321488,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
40060,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.3472360272872166,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
41180,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.444427567501398,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
41620,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.24474565511741275,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
41700,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5289981069375376,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
42660,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.08219272842381997,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
43580,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.7526086852315483,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
43620,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.6131124226276121,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
44060,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.5209150111470553,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
44140,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.20496261370048252,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
45780,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.8593633352413139,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
45820,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.21152039100072884,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
46140,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.6730274332452115,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
47260,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.3714790029889201,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
48620,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.004182407191002824,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
49340,2012,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.3409492050612286,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
10740,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5749470691096246,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
11260,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,1.3397000788097628,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
12060,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5568279680034642,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
12260,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.24777854959318368,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
12420,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.06546907507174815,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
12580,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.1448122562205274,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
12940,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.29275940965719016,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
13740,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.23201999165527276,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
13820,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.29795598806365753,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
13900,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.39598833929384014,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
14260,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.4091883732513377,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
14460,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.19708057784102095,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
15540,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.78352003280221,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
16620,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.19113736784971458,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
16700,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.36240880264042197,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
16740,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.43606425502568413,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
16980,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.44588179720367194,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
17140,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.15533468137306983,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
17820,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.5758772533822007,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
18140,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.41929761054141323,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19100,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.7344431412180157,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19740,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.40653635631406715,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19780,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.33902934077234015,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19820,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.04958590127363749,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
20260,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.531526939940548,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
22020,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.3223229958172986,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
22220,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.5105784593505813,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
24340,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.20928743669908378,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
24860,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.189095733827779,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
25180,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.703403742989515,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
26420,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.3472645395297729,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
26580,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.21718950045413443,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
26900,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.2769048719207916,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
28140,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.3952121055487474,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
28940,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.17175823080440367,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
30700,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-1.0790315016618148,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
30780,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.05030373978724079,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
31080,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.5422619005774649,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
31140,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.1611184871994915,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
32820,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.37708235435394144,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
33340,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.8481829011448063,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
33460,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.31996466767358456,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
34980,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.2882661270877236,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
35380,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.38574993190040807,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
35620,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5846726906124502,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
36260,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.11325980013567971,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
36420,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.4542540106481763,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
36540,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.19371865496987084,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
37980,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5532815347368505,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
38060,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.7524574775943513,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
38300,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.32751176672504556,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
38860,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.29361514866969607,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
38900,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.13324160933408002,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
39300,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.4078375757186592,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
39340,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.2324262860739399,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
39660,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.013817620124374486,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
39900,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.4415038409271723,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
40060,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5561293625094539,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
41180,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5403694436487925,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
41620,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.21500109953271007,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
41700,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.5823029437924063,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
42660,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.07064993760054783,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
43580,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.9391602007503472,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
43620,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.809430826910436,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
44060,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.5737649657377002,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
44140,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.35754547870854303,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
45780,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.8987733397413589,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
45820,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.1752700622146488,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
46140,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.7741095007539283,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
47260,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.19815194033879102,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
48620,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.07756811159401167,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
49340,2013,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.26371286267556293,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
10740,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.7093404875681788,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
11260,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,1.3226665953426142,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
12060,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.6221915112437664,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
12260,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.09979999989923094,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
12420,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.055733220949866435,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
12580,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.13061160185550058,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
12940,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.21193928754476943,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
13740,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.2443977554052399,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
13820,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.227669439554413,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
13900,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.3750987566364863,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
14260,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.44375205468596945,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
14460,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.3118112192220899,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
15540,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.8247175467077437,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
16620,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.12435287699048025,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
16700,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.3235033020148368,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
16740,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.40232819111669293,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
16980,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.42509041418317395,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
17140,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.2834923978061923,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
17820,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.6538622113765449,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
18140,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.1496044181093339,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19100,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.666235252000174,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19740,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.366635520446426,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19780,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.3568509401794451,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
19820,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.028925129580748887,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
20260,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,0.6659978417127892,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
22020,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.38836154823487945,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
22220,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.7556897692618438,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
24340,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.3172845136411411,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
24860,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.3428522582604572,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
25180,2014,depressed,0.2660239508857511,0.001,-0.01117524945188739,0.35,71,-0.8357866326583263,0.9328876369447913,6.540453184399518e-257,0.8976038140013648,0.9681714598882177
